,AllIC,xBottom,xTop,yBottom,yTop
20170510,-9.692010412355343,2.0788729454853043,-10.07718400677424,-43.015801156211886,32.06862480285513
20170511,-9.607586614437361,2.1040166894367753,-9.976038845395312,-43.0993892389971,32.158255536867195
20170512,-9.632683544329366,2.1696852956444355,-10.005213308196062,-43.201058210623266,32.25795792180263
20170515,-9.665444136907391,2.1481056480683147,-10.010450884305598,-43.24631404154428,32.33824343782782
20170516,-9.749643357482883,2.0921163195641275,-10.00191594973629,-43.36421220297547,32.36758977552996
20170517,-9.723927264824262,2.0205153606488016,-9.901687647378248,-43.30042835585483,32.35606902145912
20170518,-9.696171401150597,2.14057257480346,-9.932374964197965,-43.25638871619727,32.44702884652451
20170519,-9.718224481380322,2.1918478683154516,-10.075322326527248,-43.26074592691082,32.451205952281846
20170522,-9.640194162523413,2.304435653816097,-10.111327471261841,-43.203256474744386,32.472949948453305
20170523,-9.73510157968101,2.2788183135901816,-10.184744287840818,-43.2112791361235,32.59452675700072
20170524,-9.69576224593932,2.433773189860282,-10.263148856006561,-43.29434722086751,32.8168600351154
20170525,-9.646406261765488,2.381520480524919,-10.187441310493808,-43.271923133571605,32.86887485613103
20170526,-9.66595341261069,2.4027895534802615,-10.220764065411121,-43.21639455167603,32.803376976579514
20170531,-9.691949665368822,2.43199772951307,-10.28072031911737,-43.261759239881926,32.86474289225942
20170601,-9.879949456797238,2.3670681985330857,-10.37836758995588,-43.2863302376525,32.86387841516076
20170602,-10.070558893414354,2.333037751173654,-10.538466961253567,-43.53572452510941,32.93135920319388
20170605,-10.081787005455485,2.3240188273523894,-10.5569587233731,-43.55563675546627,32.88473450783051
20170606,-10.062006240074801,2.138988520479585,-10.544825222766349,-43.45790819811333,32.85497818701579
20170607,-10.07556215093566,2.131759960103376,-10.520453482333432,-43.426661526456726,32.90977444494648
20170608,-10.089741295816237,2.1340289371018786,-10.567614314075598,-43.495801715479864,32.86820903049091
20170609,-9.928851289544127,2.260761019658856,-10.595937141155405,-43.411870017077305,32.94525761676673
20170612,-9.951759789881418,2.220622941952187,-10.618698905442015,-43.475382774465835,32.99979194580359
20170613,-10.120559227987389,2.1291308769197195,-10.604923743057613,-43.63697246282685,33.04594531647525
20170614,-9.83716843614985,2.3191315404165445,-10.494295739574257,-43.518094529987586,33.098540849084216
20170615,-9.895476760520333,2.3432317531758984,-10.60831574977135,-43.62822866728205,33.11922583503579
20170616,-9.849924647495358,2.410739065633903,-10.596395313662564,-43.569990641690666,33.115264403956154
20170619,-9.826879111048948,2.4234500989453105,-10.615135895244611,-43.61577488324184,33.18639766830453
20170620,-9.815724057546106,2.4572358355588473,-10.605424942796533,-43.57388033284778,33.19396389215942
20170621,-9.748544412806147,2.5533782832249714,-10.719738455124109,-43.605584497049456,33.264507828037054
20170622,-9.658970631060159,2.6403380520058373,-10.642609707131065,-43.648692830315746,33.35122592117706
20170623,-9.714028519387169,2.694941645422928,-10.766576344849383,-43.88518257907166,33.49246206159869
20170626,-9.744412191981741,2.7071597599079973,-10.797774599955456,-43.985973833698864,33.54733893591538
20170627,-9.76147684882309,2.73893869707352,-10.789706647612404,-43.8173865137099,33.52165551925793
20170628,-9.773724796946315,2.795918143097934,-10.893913437547555,-43.89798682141834,33.58338745363775
20170629,-9.90431291479234,2.652200742316364,-10.956001783674743,-43.993347464501305,33.61022010984572
20170630,-9.88725878442082,2.6680338563638344,-10.932453681529712,-44.028425998715754,33.59969176797615
20170703,-9.925075199090962,2.6594553299818617,-10.95261860905896,-44.03104012710022,33.62399176337299
20170704,-9.865092595899482,2.653423987153123,-10.930866499908467,-43.99778759424145,33.653715200969394
20170705,-9.807608189226336,2.666803994038113,-10.922114161198078,-44.03656125508279,33.73682196510318
20170706,-9.657952620850637,2.714462352436892,-10.814186263152838,-44.135363072760924,33.87739976492226
20170707,-9.704269215935534,2.8271292785793856,-10.974000925906829,-44.252346199906945,33.95864464271636
20170710,-9.897027054793233,2.8320510014577076,-11.119903200695997,-44.31756200070538,33.92256222039797
20170711,-9.944363760774305,2.775067078661048,-11.152891056266487,-44.3895855012672,33.98075469844463
20170712,-9.811430113666349,2.8879097224079575,-11.138641135677771,-44.36460449125542,34.08297421665546
20170713,-9.882485945771752,2.892890707122139,-11.210933409710233,-44.49116979012904,34.160169523235766
20170714,-9.663404889364188,3.092379241194746,-11.27368867844615,-44.186733253095376,34.14790538982788
20170717,-9.577500962479714,3.201591690010919,-11.20160925353621,-44.132494096540135,34.30851226960701
20170718,-9.409825397337434,3.440728430359991,-11.314648058258797,-44.1796079187449,34.62712482338827
20170719,-9.44101528846546,3.42623530752823,-11.32733779315114,-44.20043315520978,34.62405635322525
20170720,-9.384748974282795,3.4863709419163067,-11.34694871196884,-44.12700389192057,34.72681074287981
20170721,-9.396490681443906,3.4097565193468355,-11.380592345134826,-44.19975458772633,34.75932165579318
20170724,-9.45423905398049,3.3400821782561807,-11.342395683884154,-44.243533112488414,34.76543869297855
20170725,-9.471410832154508,3.353691339248078,-11.35489046915924,-44.18544354967187,34.781875896393856
20170726,-9.423518640170448,3.243903101493748,-11.196881591483402,-44.31430198799164,34.95444221360775
20170727,-9.348067228441673,3.3789536040625996,-11.22940643163856,-44.33578766357387,35.052334768880506
20170728,-9.53649297104554,3.174381244732085,-11.223407408660329,-44.376851532552365,34.775693074326576
20170731,-9.615891630918386,3.2479046869552057,-11.31022992849051,-44.62052790310879,34.93456251698007
20170801,-9.550724949611782,3.4255212861429327,-11.291984848369268,-44.564125786802364,35.02724631292585
20170802,-9.5924813750386,3.4011280159771786,-11.271312480610336,-44.650006437380284,35.05578873086627
20170803,-9.641534616719067,3.440639050320978,-11.370052287713357,-44.8669150003029,35.018366943898954
20170804,-9.58649259786704,3.459503534204782,-11.35546134172356,-44.83629794998379,35.057402814457724
20170807,-9.616835911059246,3.474393595129493,-11.350251474580809,-44.89953613777793,35.11929773577376
20170808,-9.50247472291597,3.5439889990702578,-11.336625625225379,-44.82226037712556,35.19911817740274
20170809,-9.481139884435729,3.5477346059734804,-11.344642242823847,-44.76336134417346,35.23074553091436
20170810,-9.55901646572213,3.4365669766798583,-11.325163205054958,-44.85965421227302,35.26927304113625
20170811,-9.648235900387471,3.4433569722855295,-11.246395199170365,-45.14373367881056,35.450308591487996
20170814,-9.701936196487765,3.3856215255425317,-11.300967254326299,-45.212134784482075,35.52942531212861
20170815,-9.429948146853352,3.456044617923736,-11.174529700861644,-45.16797507107779,35.55450657570785
20170816,-9.476616757620427,3.455620557263586,-11.277516298605754,-45.27453886895324,35.58932714162762
20170817,-9.54477025656263,3.488717882955725,-11.331699064298453,-45.28351628530346,35.64358203351601
20170818,-9.572474029595025,3.439700485181095,-11.314574637099744,-45.35316759179765,35.630856707202476
20170821,-9.645471660002217,3.36877841499963,-11.391025206650298,-45.481833722631976,35.6037640485587
20170822,-9.576919963778312,3.3217804409605494,-11.179857398151809,-45.50785195777775,35.73866062593001
20170823,-9.588622902598132,3.3144802491168823,-11.2501257803956,-45.65264417232178,35.832983965451824
20170824,-9.51134298597856,3.3441208978893706,-11.141556579858847,-45.78878578815371,36.051030630911406
20170825,-9.636157503719716,3.2601074026480616,-11.119754322250978,-45.93170925466584,36.062850913127335
20170828,-9.580176433788614,3.2279311128092205,-10.968917613673177,-45.9105356388617,36.14367089232461
20170829,-9.668354976244412,3.2599345243609057,-11.090225384682409,-46.04680699126041,36.15884465716547
20170830,-9.579572125723884,3.2639376728209086,-11.039127446156426,-46.09378506803126,36.31103948580416
20170831,-9.500022120602575,3.2819107286428464,-11.03791903033171,-46.19295749400395,36.43486890732542
20170901,-9.622673373453623,3.2953248598782783,-11.192248192997008,-46.41661290820355,36.44919378911294
20170904,-9.693006254588171,3.2458334141548684,-11.167807144357893,-46.55663431271907,36.549657674651776
20170905,-9.627268190579313,3.3107395926985257,-11.106889669272244,-46.53584221038676,36.58217557329844
20170906,-9.604077455616174,3.238157136978187,-11.094441166471421,-46.627119927951874,36.66541867924487
20170907,-9.610344305234722,3.2538494725867846,-11.133250444200371,-46.7363077936826,36.74835248909711
20170908,-9.63638265200088,3.2514938994623255,-11.088217726822057,-46.837745565803075,36.79880977503075
20170911,-9.71160256345277,3.338004644061925,-11.217036686259753,-46.94497498781553,36.84177914560654
20170912,-9.604736888703805,3.3529179557199305,-11.145457597719806,-46.959975755318325,36.897884478892415
20170913,-9.593488640597158,3.360191616695876,-11.173878316938652,-47.084662622949125,36.94048241106261
20170914,-9.701245379712622,3.373665098560122,-11.226413056938684,-47.19444958769024,37.004244945728814
20170915,-9.775997415987424,3.388664317613649,-11.275273983601934,-47.32331295770933,37.11372212033748
20170918,-9.784117415777475,3.2715920025862233,-11.255342850238414,-47.39747643642981,37.16681446504534
20170919,-9.720944130661723,3.2058259393155515,-11.20352182494777,-47.425306057333394,37.1895848638977
20170920,-9.774266076620123,3.1554210049237406,-11.288459808765099,-47.62099546486558,37.277780973627145
20170921,-9.632691040963406,3.1607610964601602,-11.088488961613114,-47.66791371729136,37.47584781884981
20170922,-9.693416199905412,3.0559561220401354,-11.222664508864774,-47.81017312332101,37.49667957413233
20170925,-9.898234511492005,3.0922739490549254,-11.466542660493385,-48.12928555725022,37.68632885786472
20170926,-9.932982928010452,3.142700561123177,-11.50026102895961,-48.31833707222411,37.872785935166526
20170927,-9.926439855140066,3.196940264344914,-11.451105534046363,-48.3396081856033,37.90072685073306
20170928,-9.839385246113618,3.2160902071979054,-11.412037273628004,-48.36598957659374,37.96887758724352
20170929,-9.906037448221715,3.2071406619747576,-11.426508529136218,-48.539015945614615,38.10763487028383
20171009,-9.866015186492616,3.138005909480499,-11.358147771040443,-48.51811366666888,38.0821870263673
20171010,-9.855841511800035,3.1489345757629823,-11.373333166994556,-48.540342486012975,38.1337839679142
20171011,-9.833499151562185,3.1253203346837557,-11.29415040480597,-48.4815549119805,38.1924965741763
20171012,-9.940170798183475,3.051339387824354,-11.361112461285444,-48.49082038333294,38.13118054993801
20171013,-9.976354192977887,3.1102807917472215,-11.534639702597332,-48.663325986409966,38.22370757651776
20171016,-9.938335478163298,3.0910462549387976,-11.472371971124991,-48.75107886818854,38.30719544922014
20171017,-9.7946733151691,3.176705940187683,-11.456566122347725,-48.83108257925535,38.44318263632431
20171018,-9.76018294455665,3.2273773925533553,-11.33033597144011,-48.863676540575646,38.54571800294485
20171019,-9.9590196168973,3.210486580722189,-11.497246574457135,-49.15913834659936,38.69582482819376
20171020,-9.982964178678062,3.158969356556487,-11.429953467078544,-49.27437206845678,38.8537568758075
20171023,-9.985635778989133,3.221240779273305,-11.376483940138433,-49.090792850433346,38.87587402713904
20171024,-9.837140407279714,3.2568340709656742,-11.245531720944943,-49.09980269126642,38.98593638550203
20171025,-9.920614546818307,3.2163194960994574,-11.314842644427785,-49.16726581790065,39.051928162308016
20171026,-9.923315762586007,3.160565658387097,-11.226205989845909,-49.181049540785104,39.08977759216738
20171027,-9.982176040892366,3.2051424800210007,-11.193704059410841,-49.22689167866077,39.10364315936526
20171030,-10.017807353205626,3.192275998285406,-11.166636539616784,-49.400206336552145,39.30262286694358
20171031,-10.006787737300275,3.1508883494260553,-11.088241478956053,-49.59489449111691,39.49488008757109
20171101,-9.96968352990265,3.153741715635833,-11.006774737283559,-49.51848529127751,39.517750535581754
20171102,-9.91959455155532,3.1345308006007584,-10.94253446008944,-49.52590301371049,39.64653121680279
20171103,-9.896442044375386,3.103224124532683,-10.907499784066982,-49.64401838823629,39.86353577902396
20171106,-9.889448428186984,3.1651510182512963,-10.968443295214085,-49.71535081400061,39.9697385678751
20171107,-9.925455782814609,3.1701297204067487,-10.959588353914329,-49.764935204149,39.92216430796197
20171108,-9.888464846378765,3.257895828905068,-10.955174882792258,-49.75980508994345,39.948012800910035
20171109,-9.96017288014341,3.206435662227595,-10.95661069401494,-49.77585288772027,39.87601634695727
20171110,-9.945101447257926,3.298178576740319,-10.930251931939297,-49.71348180183032,39.92090799779852
20171113,-9.997437793443435,3.29733477274063,-10.898105725860528,-49.767501951696076,39.96676150146403
20171114,-10.100341139318628,3.3053573019654245,-11.017665955574614,-49.92576223652679,40.02261354674295
20171115,-10.099531687480793,3.3853048014974507,-11.127134660595507,-50.025832001173995,40.096873925833236
20171116,-9.978729437288754,3.5285521018190424,-11.337567983483389,-50.045919215717475,40.19726958218635
20171117,-9.993611158510985,3.4742933841472143,-11.312363431537957,-50.11297116056113,40.2993776517108
20171120,-9.805998876006832,3.5473416385894723,-11.23875638295763,-50.19562513459055,40.41550787793603
20171121,-9.790385721286817,3.6258095630457614,-11.234370505986268,-50.23171933792246,40.5087149667157
20171122,-9.824136688688865,3.565186135584875,-11.226555231483209,-50.29114564291034,40.528712630506945
20171123,-9.82115201891402,3.524159261606453,-11.26585705099223,-50.34649588391045,40.61045098305967
20171124,-9.861113711825826,3.479620045001424,-11.374292020382917,-50.502999368375995,40.60647800954222
20171127,-9.9344955862311,3.3061777848584786,-11.43490830821097,-50.472324000035464,40.499286823761715
20171128,-9.836372890394566,3.4412121137524734,-11.447034210307674,-50.386405345194134,40.5005525070312
20171129,-9.739031658591063,3.423834908755626,-11.339882057701473,-50.266861269257404,40.560992281811885
20171130,-9.868503303817052,3.3749003278162535,-11.414247441580303,-50.3741918580587,40.54723620308555
20171201,-9.951530718629868,3.3953225574130053,-11.527714086922247,-50.474213922739615,40.5241839954976
20171204,-10.100851462426357,3.4365957182561435,-11.53299917847009,-50.48267368595379,40.45427947558881
20171205,-10.31156636923715,3.3084471894882834,-11.578927808446075,-50.59236982649372,40.51250342957072
20171206,-10.3624822499288,3.3702508539130873,-11.564854945809527,-50.81742359234624,40.520281887100836
20171207,-10.247377379841259,3.3430500678226025,-11.505085744228055,-50.77542671775746,40.547758659306595
20171208,-10.337011886318537,3.3668104809451114,-11.610767541415191,-50.83362936121287,40.56662697052966
20171211,-10.460305715616125,3.319157536924775,-11.631152982840236,-50.90320220101033,40.59307216367397
20171212,-10.345900392574787,3.3966291815041005,-11.661343657663695,-50.8506247566951,40.62869420943471
20171213,-10.36854336109329,3.3517939374302217,-11.648923480370083,-50.988225038053564,40.769879000999374
20171214,-10.327573954304142,3.3480244799059236,-11.608940542194672,-50.908618973444064,40.824379310785744
20171215,-10.403385889628009,3.3851484691661007,-11.707843016140606,-51.02487104758005,40.872571516945385
20171218,-10.437561732922479,3.3977296275170823,-11.708971835958787,-51.00355153614575,40.87418462095015
20171219,-10.374064894831687,3.4004073711993157,-11.684330666876175,-50.99335739506763,40.891673986975874
20171220,-10.336616785196973,3.472989759547007,-11.698396787919098,-50.938768316252144,40.90068386485201
20171221,-10.30091442647733,3.489825367288834,-11.675163123956283,-51.07836145105111,40.96512737181002
20171222,-10.205956517148648,3.5861996812916113,-11.62357585914536,-51.04950762445918,41.08011672437662
20171225,-10.233170463312678,3.547125055425132,-11.584240523844851,-51.091987471365954,41.12936327058054
20171226,-10.289801811853556,3.4977480090800985,-11.62555203146923,-51.27277175187826,41.19391108938201
20171227,-10.170399072658261,3.587192012614468,-11.537384446456445,-51.27242677200994,41.22593961182689
20171228,-10.317370880076826,3.536332880873772,-11.62039356077857,-51.497271221301915,41.270172081673095
20171229,-10.36984405111106,3.5448490644627078,-11.783847740594618,-51.5291409124362,41.278453543592285
20180102,-10.349355819923543,3.6317014339152496,-11.868696190988102,-51.43119142536343,41.26853907248764
20180103,-10.286901977044117,3.698330426776402,-11.866161993183368,-51.3917894498203,41.30885676454896
20180104,-10.27104531671921,3.7478167050950466,-11.852445409222184,-51.3651933343025,41.24818080806999
20180105,-10.189989757672759,3.8558941958846558,-11.859399551480719,-51.37021751905503,41.32970998534933
20180108,-10.22380411312319,3.7985402718011843,-11.81087427181729,-51.33793700787926,41.332462364772404
20180109,-10.172308121405422,3.867597007723414,-11.785688814534016,-51.4113417520881,41.42378008978332
20180110,-10.195232946577288,3.795518681858775,-11.730277218595843,-51.47616445108588,41.467460185946024
20180111,-10.239417402627277,3.7875897799663143,-11.854145192334233,-51.7415208279465,41.56957287226699
20180112,-10.366036964164095,3.757097857682078,-11.836055549675935,-51.722249489299045,41.54227294160947
20180115,-10.23741924990326,3.815129322874676,-11.753792580904292,-51.72704962650308,41.73371294611996
20180116,-10.446449357941457,3.723564529396388,-11.882641939822042,-51.93798175888228,41.833476388228895
20180117,-10.398248148105312,3.7343224026345236,-11.858206857520468,-51.9666774983409,41.90910586948447
20180118,-10.339603824248726,3.7789696156822457,-11.837907393820522,-51.925923270015545,42.003459304267984
20180119,-10.361210753552994,3.7998096800974164,-11.954452589935832,-51.91568225053104,41.98842014577007
20180122,-10.393319086659872,3.8439893149706132,-12.006214189680987,-52.00330593806458,42.05541418661599
20180123,-10.363690624809815,3.785664280167515,-11.97702573909762,-52.057043167286835,42.135047580668704
20180124,-10.40648213784495,3.847172689918869,-12.080168195518196,-52.154561181512804,42.20623230616709
20180125,-10.463350041222235,3.829672263999904,-12.066622567782971,-52.210097108947814,42.260077174327854
20180126,-10.37303077105811,3.856467054827324,-12.011164319139617,-52.18738707794779,42.37857213856038
20180129,-10.445950421536676,3.7962490372416533,-11.995175053513158,-52.29043662867894,42.49180458358362
20180130,-10.350969909757838,3.8325853923199813,-12.045337919754255,-52.34153411019624,42.61082101351818
20180131,-10.377323813293934,3.8909811938229124,-12.063721735688206,-52.31998788834446,42.61454471842336
20180201,-10.249177801022622,3.9833287551360637,-12.066856686307503,-52.45303220518511,42.73240564853076
20180202,-10.227438931645146,4.044804065473975,-12.152155032071482,-52.650512123035426,42.79916319125755
20180205,-10.068480406311368,4.145274903904755,-12.084255921377727,-52.473356315193875,42.77587216179712
20180206,-10.047748244806513,4.068389877294284,-12.00015582487554,-52.40884187635908,42.71139892121287
20180207,-10.295046274345315,4.069159232842223,-12.106484309110636,-52.63403336223739,42.824813101255906
20180208,-10.114802046657022,4.02774476026623,-12.03311974071438,-52.62649935188072,42.98987789020946
20180209,-9.879101603180098,4.245524948066231,-12.08067367417003,-52.28649351545691,42.92087612938762
20180212,-10.050414719473832,4.18175998538768,-12.20569010558404,-52.453957401784834,42.90946028973298
20180213,-10.004136145598235,4.223920181958499,-12.245275295122642,-52.514062535877784,42.91399898941913
20180214,-10.056657906808407,4.306603114989787,-12.299110661006054,-52.60999994988668,42.97000732519237
20180222,-10.170125929096164,4.229643936742193,-12.411705523183143,-52.63897878384685,42.887145289634496
20180223,-10.111762302673883,4.220229206045933,-12.429577140555681,-52.58708684566272,42.875895734876714
20180226,-10.132092159250313,4.149902138411237,-12.361150917755275,-52.56133763025292,42.8528614067263
20180227,-10.065413338242488,4.229679591318019,-12.355053062832878,-52.42784134765827,42.88193912749402
20180228,-9.923129919600822,4.264041506258596,-12.374645254793803,-52.36876719457569,42.97545029807456
20180301,-9.937381573189464,4.252598831828778,-12.392593217877023,-52.3891801910185,42.9825859041848
20180302,-9.756007244228435,4.321438584379362,-12.312761037534646,-52.34882985660068,43.0487976777136
20180305,-9.812698423884878,4.323732740168591,-12.349518726269443,-52.41884966400658,43.086165013196464
20180306,-9.739311260308822,4.3076149035143905,-12.233692190404586,-52.37311190824767,43.143280672997584
20180307,-9.66727710494954,4.3027185097006235,-12.248243396514376,-52.33240199970243,43.162817784927654
20180308,-9.7457290493834,4.2659931937352775,-12.286274144790486,-52.56450542777026,43.27336484880101
20180309,-9.830364188129067,4.22632878493198,-12.31210015954117,-52.61746394848844,43.267962270664924
20180312,-9.8008082823669,4.267128272795336,-12.335806687110043,-52.563532190451575,43.269922668046256
20180313,-9.82061773851431,4.225246060767412,-12.32738675188343,-52.54994517100795,43.25987766598604
20180314,-9.69409519839134,4.441958641102892,-12.339241462253172,-52.36417591500366,43.32794706932459
20180315,-9.768847805660396,4.379968806178908,-12.317467122910996,-52.52759903437076,43.41535254296331
20180316,-9.934368829098176,4.217340838756226,-12.278355072784073,-52.66123753724355,43.41286172009173
20180319,-9.921991569377901,4.227592310004035,-12.301267969478562,-52.74901249203116,43.49197802924666
20180320,-9.951772081266128,4.1764146147451395,-12.269129422480892,-52.847201309981614,43.62333075759779
20180321,-9.828968684005597,4.197619705366692,-12.182503841253283,-52.89335085857133,43.76076922873406
20180322,-9.68419086929664,4.174695497443439,-12.089703950163761,-52.854118216530985,43.91104326577887
20180323,-9.72838791887914,4.122618423991665,-12.16789307778558,-52.97501348289786,43.99401768335977
20180326,-9.893352254653337,4.060812498551289,-12.23702379125957,-53.367883629402336,44.11037900582535
20180327,-9.668823549801841,4.206082885751911,-12.1547406572792,-53.247064386642,44.24725066671558
20180328,-9.725823709875867,4.155803506927572,-12.222606703116643,-53.3251060528278,44.306449987350305
20180329,-9.55485538889612,4.20484431489503,-12.140211717370596,-53.31172609561741,44.36461375076407
20180330,-9.616125266623003,4.177859537565809,-12.172492312153706,-53.20026057850473,44.24409262121832
20180402,-9.51608936750454,4.206202974018736,-12.098301098503805,-53.19635054875398,44.38287272317286
20180403,-9.603783758340445,4.138614571234763,-12.151315316028082,-53.39844663054257,44.445261055283964
20180404,-9.52119268226591,4.14765273222762,-12.08313974521244,-53.49416732068432,44.622485901531576
20180409,-9.572135004295697,4.194865727327783,-12.249867961049523,-53.5549096183761,44.62617752982132
20180410,-9.497227512067099,4.217728645022156,-12.181869873495703,-53.63217633116439,44.77504610039882
20180411,-9.555086629912028,4.17075401411068,-12.164105140787656,-53.65128777346963,44.706790652901724
20180412,-9.599075786297803,4.194760779798533,-12.21665028983772,-53.779699867022266,44.76239029069589
20180413,-9.581231260788844,4.20734998999332,-12.28339474095123,-53.932038147516245,44.913819849208714
20180416,-9.604843427300988,4.2217388028976135,-12.400370461212068,-54.02103885895045,44.980451731007456
20180417,-9.460240591880577,4.252333553227331,-12.23045775865372,-54.148929038098,45.32173600375224
20180418,-9.428579191827957,4.274650601832302,-12.248540824562225,-54.209441669508834,45.41051883203956
20180419,-9.330857336529478,4.302882978901343,-12.071275101190608,-54.195427097808825,45.57100458442358
20180420,-9.366612908975208,4.276624420793757,-12.058505560540526,-54.18635574169199,45.59623317274451
20180423,-9.496433785872808,4.2373825709987925,-12.148856492168026,-54.42694986563466,45.67300071496377
20180424,-9.541685088097974,4.181697600232818,-12.080850876961792,-54.46728325429243,45.68197027850337
20180425,-9.617573695453691,4.107674754327867,-12.095850575764187,-54.46417539487438,45.62841094917139
20180426,-9.596719816453307,4.108961988464096,-12.143426882871424,-54.60100348529085,45.761440911458
20180427,-9.630182408003234,4.117581705094322,-12.214902137106025,-54.764438520042475,45.845873209775746
20180502,-9.743763827751952,3.992744201653883,-12.239931070945993,-54.818844522361175,45.820745022649255
20180503,-9.673169694001196,3.9512746917274746,-12.172603948330744,-54.784947866470375,45.871574533534805
20180504,-9.550536941689773,3.974106804123367,-12.089836843087658,-54.73946338968656,45.909037779116645
20180507,-9.618971471231674,3.849702994416543,-12.06271738851594,-54.85110136282783,45.958470340635785
20180508,-9.43681719169869,3.886120924241123,-11.958928426551198,-54.841399284648105,46.083306801599974
20180509,-9.335619275545207,3.903626217171275,-11.876445374918408,-54.77433018215423,46.19147785204154
20180510,-9.429468643804967,3.9010554192413665,-11.985904167804039,-54.894193664903206,46.221667134091504
20180511,-9.5119398515049,3.9274082402387513,-12.13047837866431,-54.9808828873731,46.254808259292886
20180514,-9.657886279164352,3.839729298438451,-12.209138463830655,-55.12316024309437,46.30939377036564
20180515,-9.684510383636104,3.8541592375466185,-12.281919063701897,-55.229592108018004,46.377328787940705
20180516,-9.590226588189093,3.968715556794997,-12.23066825120366,-55.218179030908935,46.48916885366149
20180517,-9.587753595703948,3.972147044575784,-12.27533588901943,-55.25937463116056,46.61070697793254
20180518,-9.51270529842384,3.989962145354286,-12.212337666829157,-55.28498628726623,46.726540264637165
20180521,-9.579416380448803,3.869521831768953,-12.153007982316673,-55.23074063107587,46.62859756741707
20180522,-9.537901565953106,3.8815101281374766,-12.1558566438994,-55.21649183505474,46.65960264430719
20180523,-9.47079977806118,3.9007547333191654,-12.090499644575102,-55.24328333062864,46.71113560097663
20180524,-9.413332300617876,3.915399619893315,-12.005373917991697,-55.35486523561876,46.86201156841863
20180525,-9.427742455255899,3.9594315791808565,-12.061007415659498,-55.46773374261556,46.95658786782858
20180528,-9.579525106194666,3.9179565788125204,-12.220508757718429,-55.741756070223396,47.018516822087086
20180529,-9.43844835406925,4.0590682698626015,-12.210393625314332,-55.790354843525435,47.172961333411436
20180530,-9.351444766252602,4.029682151175606,-12.010865269067226,-55.84750632451824,47.36650628563482
20180531,-9.526324201011446,4.003810385361361,-12.202448974181733,-56.1052340023355,47.387357891350966
20180601,-9.525288924617499,4.0311475166180735,-12.271698355800433,-56.099273799396634,47.40487671160139
20180604,-9.675491869070875,3.9619740301023074,-12.289123094289144,-56.143329201004285,47.38645809419018
20180605,-9.75784996578877,3.897534212102997,-12.326126618164194,-56.207404517476164,47.3470657564019
20180606,-9.828313250096887,3.879868551900945,-12.329239259582048,-56.188057062938256,47.37001392959871
20180607,-9.733415634105253,3.839950017069389,-12.259086843476808,-56.15656315460246,47.42688773227274
20180608,-9.744077956848436,3.790065435334069,-12.270825300593106,-56.273419305326954,47.50363714874774
20180611,-9.775363381690603,3.8265768848003447,-12.316632074329465,-56.48092417509647,47.739775157996895
20180612,-9.722777845601195,3.8385252446140674,-12.30336032726842,-56.51329394801318,47.82307197141797
20180613,-9.711944916524825,3.843193177227432,-12.292440107787852,-56.480251408697065,47.822412382835275
20180614,-9.601313648032376,3.8898307764873055,-12.31896780808939,-56.64410539407386,47.989709694528365
20180615,-9.604688505728678,3.9392672908797075,-12.335721245089903,-56.670060241478225,48.04010759080697
20180619,-9.581383597636233,4.067164996228818,-12.298013280518692,-56.70988335753089,48.24312002400762
20180620,-9.393470632148013,4.162327936592082,-12.222251841194137,-56.754811685123116,48.36782843934107
20180621,-9.254333803122863,4.2814868923523575,-12.19062093478727,-56.66547803500077,48.42434266334912
20180622,-9.328340966515505,4.272374176755079,-12.193591316168948,-56.778370838167,48.47918636716046
20180625,-9.151712814778367,4.443235443244122,-12.225580696269702,-56.55781266646396,48.40582226643844
20180626,-9.140699174102833,4.431884254569109,-12.148211087129301,-56.692993882326085,48.54413877864932
20180627,-9.04984686958982,4.464035745846108,-12.111622435371093,-56.50103058887422,48.548133160523086
20180628,-9.093220976566709,4.507298937850591,-12.16132613372244,-56.56856248607014,48.595780519459474
20180629,-9.170238050519021,4.443591857902673,-12.14041455483895,-56.666522587795505,48.603827767032385
20180702,-9.058359375963489,4.5627026499229455,-12.143035301876214,-56.52991632105855,48.52955150855473
20180703,-9.09748040548333,4.566697922881799,-12.206379924931662,-56.7054417388444,48.640269365868036
20180704,-9.12808756340684,4.555493085349772,-12.225720101340237,-56.582474108176896,48.515953088110116
20180705,-9.213930868723233,4.54728576863703,-12.257834103477114,-56.68940517792716,48.594398756152074
20180706,-9.315230365414992,4.6544495004384645,-12.402612080568673,-56.920673199649976,48.67236223219555
20180709,-9.364104274238464,4.588526119788963,-12.447811251453873,-56.89761921200507,48.629526479106545
20180710,-9.260130720858438,4.604087842096324,-12.350702346283047,-56.636365666506336,48.62870407684238
20180711,-9.280964535288286,4.649536369471712,-12.44939525924326,-56.63854943064471,48.59022583797293
20180712,-9.306625842803035,4.628461230079613,-12.380056774298154,-56.81984569965614,48.7489638067729
20180713,-9.220355702432888,4.6690625277352105,-12.332985315416643,-56.65579975336638,48.69755075958064
20180716,-9.284159108155214,4.615487676584278,-12.387889904163675,-56.76644550712649,48.69261541791793
20180717,-9.331508675822528,4.580080851437896,-12.446723298543496,-56.87326524524463,48.71256738876636
20180718,-9.358913919271545,4.5609007463781595,-12.463982878973058,-56.88531767181348,48.7584629353813
20180719,-9.447140857814928,4.604871270727887,-12.617173117484914,-57.01755519065366,48.81078794691832
